collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
met_nyc,met_248721,12.232.22,european,greek,greece,NA,-250,-250,-250,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,guttus,h. 3 7/16 in. (8.7 cm),1
met_nyc,met_248731,12.235.5,european,greek,greece,NA,-250,-250,-250,early hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,vase,9 1/2 x 12in. (24.1 x 30.5cm),1
met_nyc,met_248735,12.236.4,european,greek,greece,NA,-250,-250,-250,early hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,vase,9 5/8 x 12 1/8in. (24.5 x 30.8cm),1
met_nyc,met_248736,12.236.5,european,greek,greece,NA,-250,-250,-250,early hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,vase,8 9/16 x 12in. (21.8 x 30.5cm),1
met_nyc,met_255580,1977.11.8,european,greek,greece,NA,-250,-250,-250,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,inkwell,h. 3 3/16 in. (8.1 cm); width  4 1/4 in. (10.8 cm); diameter  3 1/8 in. (8 cm),1
met_nyc,met_245573,90.9.47,european,greek,greece,NA,-240,-240,-240,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,overall: 13 3/4 x 11 in. (34.9 x 27.9 cm),1
met_nyc,met_245565,90.9.38,european,greek,greece,NA,-227,-227,-227,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 18 in. (45.7 cm); d. 10 7/8 in. (27.6 cm),1
met_nyc,met_245543,90.9.5,european,greek,greece,NA,-226,-226,-226,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h.: 16 5/8 x 10 1/2 in. (42.2 x 26.7 cm),1
met_nyc,met_239942,74.51.357,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,amphora,h. 31 15/16 in. (81.2 cm),1
met_nyc,met_245546,90.9.9,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 15 1/4 in. (38.7 cm); d. 9 13/16 in. (25 cm.),1
met_nyc,met_245550,90.9.14,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 17 13/16 in. (45.3 cm); d. 9 3/4 in. (24.8 cm),1
met_nyc,met_245551,90.9.16,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 17 7/8 in (45.4 cm); d. 10 5/8 in. (27 cm),1
met_nyc,met_245560,90.9.32,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 18 1/4 in. (46.4 cm); d. 10 1/8 in. (25.7 cm),1
met_nyc,met_245563,90.9.35,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 14 5/16 in. (36.4 cm); d. 9 5/8 in. (24.5 cm),1
met_nyc,met_245568,90.9.41,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 17 7/16 in (44.3 cm); d. 9 1/2 in. (24.1 cm),1
met_nyc,met_245576,90.9.54,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 14 7/8 in. (37.8 cm); d. 10 in. (25 cm),1
met_nyc,met_245577,90.9.55,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 14 1/4 in. (36.2 cm); d. 9 1/4 in. (23.5 cm),1
met_nyc,met_246648,96.18.144,european,greek,greece,NA,-225,-225,-225,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,phiale,other: 8in. (20.3cm),1
met_nyc,met_245544,90.9.6,european,greek,greece,NA,-220,-220,-220,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,NA,1
met_nyc,met_245547,90.9.10,european,greek,greece,NA,-220,-220,-220,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,height: 15 1/2 in. (39.4 cm)\r\ndiameter: 9 1/4 in. (23.5 cm)\r\nalien part removed: 4 1/8 × 6 7/8 in. (10.5 × 17.5 cm)\r\ndiam. of rim: 5 15/16 in. (15.1 cm),1
met_nyc,met_245553,90.9.18,european,greek,greece,NA,-220,-220,-220,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,h. 17 5/8 in (44.8 cm); d. 9 7/8 in (25.1 cm),1
met_nyc,met_245566,90.9.39,european,greek,greece,NA,-220,-220,-220,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,overall: 16 3/4 x 11 11/16 in. (42.5 x 29.7 cm),1
met_nyc,met_245572,90.9.46,european,greek,greece,NA,-220,-220,-220,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,other: 13 1/2 x 7 3/4 in. (34.3 x 19.7 cm),1
met_nyc,met_245552,90.9.17,european,greek,greece,NA,-215,-215,-215,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,overall: 18 13/16 x 12 1/4 in. (47.8 x 31.1 cm),1
met_nyc,met_245549,90.9.13,european,greek,greece,NA,-213,-213,-213,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,overall: 18 1/2 x 11 1/2 in. (47 x 29.2 cm)\r\nother: 9 3/4in. (24.8cm),1
met_nyc,met_245557,90.9.29,european,greek,greece,NA,-213,-213,-213,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,17 1/8 x 11 5/8 in.  (43.5 x 29.5 cm),1
met_nyc,met_245564,90.9.37,european,greek,greece,NA,-213,-213,-213,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,hydria,overall: 18 1/4 x 11 7/8 in. (46.4 x 30.2 cm)\r\nother: 11 1/8in. (28.3cm),1
met_nyc,met_239939,74.51.354,european,greek,greece,NA,-199,-199,-199,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,amphora,h. 33 3/4 in. (85.8 cm),1
met_nyc,met_250183,17.194.1697,european,greek,greece,NA,-199,-199,-199,hellenistic,Classical,NA,NA,NA,faience,NA,NA,NA,NA,oinochoe relief,h. 4 in. (10.2 cm),1
met_nyc,met_254574,47.11.1,european,greek,greece,NA,-199,-199,-199,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,lagynos,h. 5 7/16 in. (13.9 cm),1
met_nyc,met_252592,26.164.29,european,greek,greece,NA,-175,-175,-175,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,situla,h. 3 in. (7.62 cm),1
met_nyc,met_240128,74.51.541,european,greek,greece,NA,-80,-80,-80,hellenistic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,flask,h. 5 15/16 in. (15.1 cm),1
met_nyc,met_257807,2011.233,european,greek,greece,NA,-6,-6,-6,archaic,Classical,NA,NA,NA,terracotta,NA,NA,NA,NA,stamnos (jar),h. 13 3/8\\r\nw. with handles 13 1/2\,1
met_nyc,met_240181,74.51.594,european,greek/cypriot,greece,euobia/cyprus,-725,-725,-725,geometric,Geometric,NA,NA,NA,terracotta,NA,NA,NA,NA,skyphos,h. 2 7/8 in.  (7.29 cm),1
amphora_collection,amph_9,"Berlin, Antikensammlung F1854  Berlin, Schloss Charlottenburg F1854",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_11,"Mannheim, Reiss-Museum CG343  Basel, market, Munzen und Medaillen A.G.",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_14,"New York (NY), private  Basel, market, Munzen und Medaillen A.G.  London, market, Sotheby's",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_25,"Austin (TX), Jack S. Blanton Museum of Art 1980.32  Northampton, Castle Ashby 11  London, market, Christie's",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_pseudo_panathenaic,NA,1
amphora_collection,amph_26,"New York (NY), Callimanopoulos  Northampton, Castle Ashby 14  London, market, Christie's",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_28,"Greece, private  Northampton, Castle Ashby 22  London, market, Christie's",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_37,"Kyoto, Hashimoto Collection 130  Paris, Market  Japan, private",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_38,"Tarquinia, Museo Nazionale Tarquiniese 679",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_39,"London, market, Christie's  Nostell Priory, Lord St. Oswald",european,greek,greece,NA,-500,-475,-450,NA,Classical,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_63,"Boston (MA), Museum of Fine Arts 24.151 ",european,greek,greece,NA,-600,-575,-550,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,loutrophoros,NA,1
amphora_collection,amph_69,"Liverpool, World Museum  Grasmere, J.R. Danson 10  Liverpool, Merseyside Museum DANSONBEQUE",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_71,"Boston (MA), Museum of Fine Arts 89.562",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_72,"Boston (MA), Museum of Fine Arts 99.522 ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_74,"Boston (MA), Museum of Fine Arts 68.105",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_76,"Boston (MA), Museum of Fine Arts 01.8125 ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_79,"Malibu (CA), The J. Paul Getty Museum 86.AE.113  New York (NY), market, Emmerich  Basel, market, Munzen und Medaillen A.G.  Greenwich (CT), Bareiss 336  Malibu (CA), The J. Paul Getty Museum 86.AE.67",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_85,"Tokyo, Collection S. ",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_102,"Leipzig, Antikenmuseum d. Universitat Leipzig T49",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_136,"Texas, McCoy  Northampton, Castle Ashby 68  London, market, Christie's",european,greek,greece,NA,-400,-350,-300,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_137,"Oxford, Ashmolean Museum 1970.6  London, market, Sotheby's",european,greek,greece,NA,-400,-350,-300,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_138,"Berlin, Antikensammlung 3228  Berlin, Schloss Charlottenburg 3228",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_146,"London, market, Christie's ",european,greek,greece,NA,-475,-450,-425,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_147,"New York (NY), market, Sotheby's  London, market, Christie's",european,greek,greece,NA,-475,-450,-425,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_148,"London, market, Christie's ",european,greek,greece,NA,-475,-450,-425,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_213,"Basel, Antikenmuseum und Sammlung Ludwig BS1921.328  Ticino, Athos Moretti  Basel, Antikenmuseum und Sammlung Ludwig 103.4  Basel, Antikenmuseum und Sammlung Ludwig BS496",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_249,"London, market, Sotheby's ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_273,"Vienna, Kunsthistorisches Museum 3768",european,greek,greece,NA,-400,-350,-300,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,lekythos_squat,NA,1
amphora_collection,amph_354,"Berlin, Antikensammlung 1961.7  Vienna, private  Berlin, Schloss Charlottenburg 1961.7",european,greek,greece,NA,-625,-600,-575,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_390,"Charlecote, Fairfax-Lucy ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_462,"Oxford, Ashmolean Museum 1919.35",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,alabastron,NA,1
amphora_collection,amph_467,"London, British Museum 1856.12-26.220  London, British Museum WT220",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_480,"Athens, National Museum 450  Athens, National Museum CC688",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,loutrophoros,NA,1
amphora_collection,amph_512,"Berlin, Antikensammlung 4950  Karlsruhe, A. Vogell  Berlin, Schloss Charlottenburg 4950",european,greek,greece,NA,-200,-150,-100,NA,Classical,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_panathenaic,NA,1
amphora_collection,amph_531,"Rome, Mus. Naz. Etrusco di Villa Giulia 869 ",european,greek,greece,NA,-450,-425,-400,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_586,"Wurzburg, Universitat, Martin von Wagner Mus. H4928 ",european,greek,greece,NA,-600,-575,-550,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_595,"Boston (MA), Museum of Fine Arts 86.155 ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_609,"Leiden, Rijksmuseum van Oudheden I1965.10.1  Leiden, Rijksmuseum van Oudheden I1956.10.1",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_614,"Leiden, Rijksmuseum van Oudheden PC20  Unknown, Canino Collection 450",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_618,"Leiden, Rijksmuseum van Oudheden PC13  Unknown, Canino Collection 1721",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_621,"Leiden, Rijksmuseum van Oudheden I1965.11.2",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_622,"Leiden, Rijksmuseum van Oudheden I1965.11.1 ",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_b,NA,1
amphora_collection,amph_626,"Leiden, Rijksmuseum van Oudheden PC2  Unknown, Canino Collection 1817",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_627,"Leiden, Rijksmuseum van Oudheden XVE29  Unknown, Canino Collection 1199  Leiden, Rijksmuseum van Oudheden PC48",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_638,"Mannheim, Reiss-Museum CG363  Basel, market, Munzen und Medaillen A.G.",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_642,"Bremen, Zimmermann (Antikenmuseum im Schnoor)  Basel, market, Munzen und Medaillen A.G.",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,hydria,NA,1
amphora_collection,amph_664,"New York (NY), Metropolitan Museum 06.1021.29 ",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_665,"New York (NY), Metropolitan Museum 66.80 ",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_678,"Gela, Museo Archeologico N114 ",european,greek,greece,NA,-475,-450,-425,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,pelike,NA,1
amphora_collection,amph_690,"Gela, Museo Archeologico N24 ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,lekythos,NA,1
amphora_collection,amph_692,"Toledo (OH), Museum of Art 17.135",european,greek,greece,NA,-450,-425,-400,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,lekythos_squat,NA,1
amphora_collection,amph_693,"Toledo (OH), Museum of Art 17.131 ",european,greek,greece,NA,-450,-425,-400,NA,Classical,NA,NA,NA,pottery,red_figure,NA,NA,NA,lekythos_squat,NA,1
amphora_collection,amph_702,"Toledo (OH), Museum of Art 74.45 ",european,greek,greece,NA,-575,-550,-525,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_706,"New York (NY), Metropolitan Museum 41.162.2  New York (NY), Gallatin",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_707,"New York (NY), Metropolitan Museum X21.4  New York (NY), Metropolitan Museum GR530",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_708,"New York (NY), Metropolitan Museum 52.11.17 ",european,greek,greece,NA,-525,-500,-475,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,,1
amphora_collection,amph_709,"New York (NY), Metropolitan Museum 1974.11.1A  Rome, Market",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,,1
amphora_collection,amph_720,"Basel, market, Munzen und Medaillen A.G. ",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
amphora_collection,amph_743,"Munich, Antikensammlungen 1473  Munich, Antikensammlungen J1153",european,greek,greece,NA,-550,-525,-500,NA,Archaic,NA,NA,NA,pottery,black_figure,NA,NA,NA,amphora_neck,NA,1
