collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,war,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
bapd,bapd_9008694,"gela, museo archeologico: 85 | gela, navarra-salonia: 85",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009082,"leiden, rijksmuseum van oudheden: wm27",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009083,"berlin, antikensammlung: f2379",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_9009414,"naples, museo archeologico nazionale: sp341 | naples, spinelli: 341 | naples, museo archeologico nazionale: 164155",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_9009415,"naples, museo archeologico nazionale: 164182 | naples, spinelli: 287 | naples, museo archeologico nazionale: sp287",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009416,"naples, museo archeologico nazionale: sp280 | naples, spinelli: 280 | naples, museo archeologico nazionale: 164154",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009417,"naples, museo archeologico nazionale: 164149 | naples, spinelli: 929 | naples, museo archeologico nazionale: sp929",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009419,"naples, museo archeologico nazionale: 164148 | naples, spinelli: 932 | naples, museo archeologico nazionale: sp932",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009445,"palermo, museo archeologico regionale: v786",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_9009480,"agrigento, museo archeologico regionale: c728",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009490,"gioia, museo archeologico di gioia: mg2300",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_9009522,"gela, museo archeologico: 117 | gela, navarra-salonia: 117",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009523,"gela, museo archeologico: 171 | gela, navarra-salonia: 171",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009524,"gela, museo archeologico: 172 | gela, navarra-salonia: 172",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9009556,"oxford, ashmolean museum: 384",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,oinochoe,NA,1
bapd,bapd_9009557,"oxford, ashmolean museum: 374a",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,oinochoe,NA,1
bapd,bapd_9014043,"florence, museo archeologico etrusco: 2b392",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_9014798,"heidelberg, ruprecht-karls-universität: z22",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black painted,NA,NA,NA,alabastron,NA,1
bapd,bapd_9016369,"zurich, private, prof. mirko ros | zurich, market",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9016838,"athens, national museum: 2506",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9017602,"berlin, antikensammlung: 3340",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_9017654,"bloomington (in), indiana university art museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9019209,"bochum, ruhr universität, kunstsammlungen: s134 | fulda, private, karl welz",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9019214,"bochum, ruhr universität, kunstsammlungen: s19 | fulda, private, karl welz",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9019215,"bochum, ruhr universität, kunstsammlungen: s146 | fulda, private, karl welz",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9019216,"bochum, ruhr universität, kunstsammlungen: s38 | fulda, private, karl welz",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9019217,"bochum, ruhr universität, kunstsammlungen: s453 | wuppertal, private, funcke",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9021877,"kolding, museet paa koldinghus: 15709",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9021878,"kolding, museet paa koldinghus: 15681",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9021960,"london, market, bonhams | zurich, private, leo mildenberg | europe, private | london, market, christie's | melbourne, private, g. geddes | melbourne, monash university, museum of mediterranean antiquities: loan",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_psykter,NA,1
bapd,bapd_9023677,"reading, reading museum and art gallery: 1958.112.1",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024178,"aberdeen, university: 718 | aberdeen, university: 64044",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024179,"aberdeen, university: 725 | aberdeen, university: 64050",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024183,"aberdeen, university: 64034 | aberdeen, university: 708",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024188,"aberdeen, university: 64320",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024359,"munich, antikensammlungen: 8644 | private, h. knackfuss",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024834,"amsterdam, allard pierson museum: 8311 | luzern, market, ars antiqua",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024835,"amsterdam, allard pierson museum: 1647",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024836,"amsterdam, allard pierson museum: 6337",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024837,"amsterdam, allard pierson museum: 15002",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024838,"amsterdam, allard pierson museum: rals520 loan | hague, scheurleer: rals520",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024869,"amsterdam, allard pierson museum: 8379",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9024975,"amsterdam, allard pierson museum: b6024 | haarlem, museum voor kunstnijverheid: 1982 | amsterdam, allard pierson museum: b6024 loan",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025050,"amsterdam, allard pierson museum: 868 | munich, private, wolters: 26 | hague, scheurleer",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025053,"amsterdam, allard pierson museum: 8873",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025057,"amsterdam, allard pierson museum: 8197 | market | amsterdam, private, j. six",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025058,"amsterdam, allard pierson museum: 964",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025062,"amsterdam, allard pierson museum: 869",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025063,"amsterdam, allard pierson museum: 677",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025065,"amsterdam, allard pierson museum: 13663",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025364,"berlin, antikensammlung: 3171",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025434,"berlin, antikensammlung: 4982.108",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026144,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026764,"athens, national museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026838,"athens, national museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026859,"athens, private, humfry payne",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026926,"athens, private, p. kanellopoulos",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9026927,"athens, private, p. kanellopoulos",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9027201,"oxford, trinity college",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9027970,"biel, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9027977,"bryn athyn (pa), museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9027996,"munich, market, gorny und mosch | hamburg, market, termer | freiburg, market, galerie günter puhze",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028238,"geneva, market, hirsch: 312 | honolulu, academy of arts: 2893",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028338,"st. petersburg, state hermitage museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028428,"london, market, bonhams | great britain, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028429,"london, market, bonhams | great britain, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028430,"london, market, bonhams | great britain, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028433,"london, market, bonhams | copenhagen, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028434,"london, market, bonhams | copenhagen, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028453,"london, british museum: 1909.4-6.3",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028468,"london, market, bonhams | great britain, private | bridport, market, bric a brac stall",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028470,"london, market, bonhams | belgium, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,olpe,NA,1
bapd,bapd_9028471,"london, british museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028530,"london, market, sotheby's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028531,"london, market, sotheby's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028532,"london, market, sotheby's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028533,"london, market, sotheby's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028557,"paris, musée du louvre: ca2967",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028572,"prague, national museum",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028595,"new york (ny), market, sotheby's | great britain, private | london, market, christie's | basel, market, jean-david cahn ag | london, market, bonhams: 5",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_9028608,"baltimore (md), walters art gallery",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029239,"london, market, bonhams | berlin, private, axel guttmann | london, market, christie's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_9029253,"london, market, bonhams | usa, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029256,"london, market, bonhams | usa, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029280,"london, market, bonhams | jerusalem, elie borowski",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_9029291,"london, market, bonhams | freiburg, market, galerie günter puhze",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029295,"london, market, bonhams | essen, private, voigt",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029296,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029297,"london, market, bonhams | netherlands, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029582,"london, market, bonhams | great britain, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029583,"london, market, bonhams | great britain, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029585,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029595,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_9029599,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029603,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029607,"london, market, bonhams",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029737,"st. petersburg, state hermitage museum: p1902.25",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029738,"st. petersburg, state hermitage museum: p1852-53.19 | st. petersburg, state hermitage museum: 2218",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029739,"st. petersburg, state hermitage museum: p1897.4",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029740,"st. petersburg, state hermitage museum: p1907.35",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029741,"st. petersburg, state hermitage museum: p1876.90",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029742,"st. petersburg, state hermitage museum: p1903.139",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029745,"st. petersburg, state hermitage museum: p1875.386",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029746,"st. petersburg, state hermitage museum: p1875.387",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029747,"st. petersburg, state hermitage museum: p1904.30 | st. petersburg, institute of literature and art",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029748,"st. petersburg, state hermitage museum: p1904.41 | st. petersburg, institute of literature and art",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029822,"marathon, museum: k294",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9029823,"marathon, museum: k517",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
